source,tick,timestamp_ms,symbol,symbol_family,action,raw_action,outcome_event,best_action_training,mini_temporal_state,mini_neuro_dominant_tone,reflection_context_state,reward,observation_learning_pressure,sehen_form_flow,sehen_form_stability,sehen_form_change,hoeren_energy_tone,hoeren_energy_shift,fuehlen_mcm_coherence,fuehlen_mcm_tension,fuehlen_mcm_asymmetry,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_1,2,1771120600000000,dio_017u2h9,dio_017u,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.216223,-0.009251,-1.0,-0.33278,0.083949,0.083799,-0.223506,0.092388,-0.068288,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_2,2,1771120600000000,dio_017u2h9,dio_017u,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.216223,-0.009251,-1.0,-0.33278,0.083949,0.083799,-0.223506,0.092388,-0.068288,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_1,15,1771164500000000,dio_01sj6yz,dio_01sj,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.555236,0.460297,1.0,0.365023,0.345772,0.89196,0.903184,0.396953,0.523764,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_1,39,1771171700000000,dio_01sj6yz,dio_01sj,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.560187,0.488108,1.0,0.367852,0.327119,0.855422,0.908407,0.401252,0.532709,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_1,63,1771178900000000,dio_01sj6yz,dio_01sj,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.559303,0.492902,1.0,0.355855,0.346232,0.861678,0.903055,0.409373,0.533766,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_2,15,1771164500000000,dio_01sj6yz,dio_01sj,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.555236,0.460297,1.0,0.365023,0.345772,0.89196,0.903184,0.396953,0.523764,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_2,39,1771171700000000,dio_01sj6yz,dio_01sj,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.560187,0.488108,1.0,0.367852,0.327119,0.855422,0.908407,0.401252,0.532709,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_2,63,1771178900000000,dio_01sj6yz,dio_01sj,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.559303,0.492902,1.0,0.355855,0.346232,0.861678,0.903055,0.409373,0.533766,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_1,17,1771105100000000,dio_01w7y21,dio_01w7,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.601409,0.660509,1.0,0.064773,0.176834,-0.0,0.950486,0.362048,0.385431,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_2,17,1771105100000000,dio_01w7y21,dio_01w7,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.601409,0.660509,1.0,0.064773,0.176834,-0.0,0.950486,0.362048,0.385431,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_1,19,1771105700000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.41909,0.467836,0.0,-0.575913,-0.096529,-0.222635,0.372972,0.32918,0.079242,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_1,43,1771112900000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.419875,0.478785,0.0,-0.594497,-0.097578,-0.191956,0.372678,0.337192,0.087049,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_2,19,1771105700000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.41909,0.467836,0.0,-0.575913,-0.096529,-0.222635,0.372972,0.32918,0.079242,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_2,43,1771112900000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.419875,0.478785,0.0,-0.594497,-0.097578,-0.191956,0.372678,0.337192,0.087049,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_1,19,1771125700000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.418982,0.468765,0.0,-0.581422,-0.097534,-0.201863,0.37269,0.330873,0.082594,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_1,43,1771132900000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.420031,0.481537,0.0,-0.598727,-0.098407,-0.199387,0.372446,0.339373,0.086089,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_2,19,1771125700000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.418982,0.468765,0.0,-0.581422,-0.097534,-0.201863,0.37269,0.330873,0.082594,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_2,43,1771132900000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.420031,0.481537,0.0,-0.598727,-0.098407,-0.199387,0.372446,0.339373,0.086089,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe23/dio_mini_lauf_1,44,1771143200000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.429377,0.546502,0.0,-0.567174,-0.088992,-0.298651,0.375082,0.357655,0.110189,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe23/dio_mini_lauf_2,44,1771143200000000,dio_02crf5g,dio_02cr,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.429377,0.546502,0.0,-0.567174,-0.088992,-0.298651,0.375082,0.357655,0.110189,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_1,14,1771124200000000,dio_02s2v1v,dio_02s2,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.368606,-0.023286,0.0,0.201658,-0.162379,0.053648,0.354534,0.110244,0.046088,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_2,14,1771124200000000,dio_02s2v1v,dio_02s2,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.368606,-0.023286,0.0,0.201658,-0.162379,0.053648,0.354534,0.110244,0.046088,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_1,45,1771123500000000,dio_037ijp5,dio_037i,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.22374,0.202179,-1.0,0.535587,0.203754,0.316285,-0.257051,0.256186,0.305018,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_2,45,1771123500000000,dio_037ijp5,dio_037i,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.22374,0.202179,-1.0,0.535587,0.203754,0.316285,-0.257051,0.256186,0.305018,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_1,41,1771122300000000,dio_039lkql,dio_039l,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.619829,0.685939,1.0,0.056483,-0.0094,-0.122302,0.997368,0.30108,0.373222,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_2,41,1771122300000000,dio_039lkql,dio_039l,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.619829,0.685939,1.0,0.056483,-0.0094,-0.122302,0.997368,0.30108,0.373222,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_1,29,1771108700000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.629323,-0.816268,1.0,0.236234,-0.030807,-0.633663,0.991374,0.393569,-0.527147,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_1,53,1771115900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630294,-0.822484,1.0,0.244195,-0.026265,-0.633663,0.992646,0.395546,-0.528717,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_2,29,1771108700000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.629323,-0.816268,1.0,0.236234,-0.030807,-0.633663,0.991374,0.393569,-0.527147,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_2,53,1771115900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630294,-0.822484,1.0,0.244195,-0.026265,-0.633663,0.992646,0.395546,-0.528717,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_1,53,1771135900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.631527,-0.82064,1.0,0.233271,-0.013019,-0.586319,0.996355,0.38746,-0.520837,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_2,53,1771135900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.631527,-0.82064,1.0,0.233271,-0.013019,-0.586319,0.996355,0.38746,-0.520837,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe24/dio_mini_lauf_1,53,1771155900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.630415,-0.817471,1.0,0.226092,-0.022923,-0.589942,0.993582,0.38914,-0.52151,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe24/dio_mini_lauf_2,53,1771155900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.630415,-0.817471,1.0,0.226092,-0.022923,-0.589942,0.993582,0.38914,-0.52151,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe25/dio_mini_lauf_1,29,1771158700000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.628778,-0.821018,1.0,0.254462,-0.038439,-0.620079,0.989237,0.401686,-0.522715,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe25/dio_mini_lauf_1,53,1771165900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.629179,-0.826286,1.0,0.261903,-0.039072,-0.618861,0.98906,0.405355,-0.523635,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe25/dio_mini_lauf_2,29,1771158700000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.628778,-0.821018,1.0,0.254462,-0.038439,-0.620079,0.989237,0.401686,-0.522715,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe25/dio_mini_lauf_2,53,1771165900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.629179,-0.826286,1.0,0.261903,-0.039072,-0.618861,0.98906,0.405355,-0.523635,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_1,29,1771168700000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.628481,-0.815947,1.0,0.250918,-0.035934,-0.636183,0.989939,0.397937,-0.523946,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_1,53,1771175900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.629035,-0.82717,1.0,0.262183,-0.041748,-0.663366,0.988311,0.406895,-0.532965,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_2,29,1771168700000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.628481,-0.815947,1.0,0.250918,-0.035934,-0.636183,0.989939,0.397937,-0.523946,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_2,53,1771175900000000,dio_03bbsk3,dio_03bb,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.629035,-0.82717,1.0,0.262183,-0.041748,-0.663366,0.988311,0.406895,-0.532965,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe23/dio_mini_lauf_1,30,1771139000000000,dio_05c558f,dio_05c5,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.624452,-0.807382,1.0,0.288801,-0.059436,-0.131086,0.983358,0.410271,-0.409039,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe23/dio_mini_lauf_2,30,1771139000000000,dio_05c558f,dio_05c5,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.624452,-0.807382,1.0,0.288801,-0.059436,-0.131086,0.983358,0.410271,-0.409039,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_1,4,1771161200000000,dio_05k373k,dio_05k3,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.409921,-0.605132,0.0,-0.429045,0.415781,0.21327,0.283581,0.497431,-0.399191,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe26/dio_mini_lauf_2,4,1771161200000000,dio_05k373k,dio_05k3,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.409921,-0.605132,0.0,-0.429045,0.415781,0.21327,0.283581,0.497431,-0.399191,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_1,42,1771112600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.630339,0.806674,1.0,-0.039454,0.056946,-0.105769,0.984055,0.369033,0.421115,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe20/dio_mini_lauf_2,42,1771112600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.630339,0.806674,1.0,-0.039454,0.056946,-0.105769,0.984055,0.369033,0.421115,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_1,18,1771115400000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.628233,0.788379,1.0,-0.021269,0.060665,-0.067204,0.983014,0.360002,0.422947,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_1,42,1771122600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630794,0.806674,1.0,-0.039454,0.051928,-0.086782,0.98546,0.366926,0.424912,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_1,65,1771129500000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.623211,0.715894,1.0,0.059208,-0.0109,-0.117955,0.996948,0.314727,0.39152,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_2,18,1771115400000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.628233,0.788379,1.0,-0.021269,0.060665,-0.067204,0.983014,0.360002,0.422947,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_2,42,1771122600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630794,0.806674,1.0,-0.039454,0.051928,-0.086782,0.98546,0.366926,0.424912,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe21/dio_mini_lauf_2,65,1771129500000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.623211,0.715894,1.0,0.059208,-0.0109,-0.117955,0.996948,0.314727,0.39152,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_1,18,1771125400000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.627971,0.787394,1.0,-0.03051,0.059912,-0.130506,0.983225,0.36075,0.407517,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_1,42,1771132600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630353,0.805687,1.0,-0.036397,0.056266,-0.128411,0.984246,0.367844,0.416767,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_2,18,1771125400000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.627971,0.787394,1.0,-0.03051,0.059912,-0.130506,0.983225,0.36075,0.407517,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe22/dio_mini_lauf_2,42,1771132600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630353,0.805687,1.0,-0.036397,0.056266,-0.128411,0.984246,0.367844,0.416767,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe24/dio_mini_lauf_1,18,1771145400000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.627647,0.783024,1.0,-0.017537,0.061019,-0.068359,0.982915,0.357304,0.420613,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe24/dio_mini_lauf_1,42,1771152600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630081,0.801628,1.0,-0.035784,0.054074,-0.076923,0.984859,0.36512,0.424939,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe24/dio_mini_lauf_2,18,1771145400000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.627647,0.783024,1.0,-0.017537,0.061019,-0.068359,0.982915,0.357304,0.420613,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteD_20260606_probe24/dio_mini_lauf_2,42,1771152600000000,dio_06gy9nb,dio_06gy,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630081,0.801628,1.0,-0.035784,0.054074,-0.076923,0.984859,0.36512,0.424939,True,False,False,False,False,False,False,False
