island_id,island_state,family_count,core_count,raw_count,edge_count,possible_edge_count,local_edge_density,avg_meaning_similarity,max_meaning_similarity,semantic_density,variant_attraction,island_growth,island_fragmentation,density_reproduction,semantic_vorticity,families,core_families,raw_families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,density_state,dio_semantic_density_sentence
dio_semantic_island_2,raw_semantic_island,14,0,14,26,91,0.285714,0.991541,0.999902,0.396775,0.769737,0.512151,0.006042,0.16714,0.488749,dio_037i|dio_0bde|dio_0e5l|dio_0ft4|dio_0j7z|dio_0lxp|dio_0o5p|dio_106w|dio_12im|dio_17b4|dio_1evh|dio_1k3c|dio_1k4r|dio_1vz0,-,dio_037i|dio_0bde|dio_0e5l|dio_0ft4|dio_0j7z|dio_0lxp|dio_0o5p|dio_106w|dio_12im|dio_17b4|dio_1evh|dio_1k3c|dio_1k4r|dio_1vz0,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_2: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_18,raw_semantic_island,4,0,4,5,6,0.833333,0.99183,0.99726,0.394411,0.945033,0.340402,0.001362,0.16714,0.506196,dio_0hi9|dio_0inm|dio_1as2|dio_1hs5,-,dio_0hi9|dio_0inm|dio_1as2|dio_1hs5,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_18: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_11,raw_semantic_island,6,0,6,10,15,0.666667,0.992448,0.998676,0.384892,0.891823,0.376704,0.002517,0.16714,0.495765,dio_0g9z|dio_108f|dio_1958|dio_1a3i|dio_1cru|dio_1fdl,-,dio_0g9z|dio_108f|dio_1958|dio_1a3i|dio_1cru|dio_1fdl,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_11: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_8,raw_semantic_island,7,0,7,12,21,0.571429,0.993002,0.999844,0.376974,0.861458,0.393736,0.002999,0.16714,0.488587,dio_07kj|dio_0nq0|dio_0wor|dio_1ci8|dio_1ldu|dio_1siy|dio_1t9x,-,dio_07kj|dio_0nq0|dio_0wor|dio_1ci8|dio_1ldu|dio_1siy|dio_1t9x,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_8: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_4,raw_semantic_island,11,0,11,18,55,0.327273,0.991835,0.999762,0.368764,0.783094,0.456733,0.005493,0.16714,0.476482,dio_02cr|dio_0a6g|dio_0oah|dio_0wdq|dio_0ycr|dio_15pt|dio_17se|dio_1e7a|dio_1pho|dio_1qxk|dio_1slo,-,dio_02cr|dio_0a6g|dio_0oah|dio_0wdq|dio_0ycr|dio_15pt|dio_17se|dio_1e7a|dio_1pho|dio_1qxk|dio_1slo,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_4: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_5,raw_semantic_island,9,0,9,15,36,0.416667,0.992635,0.999967,0.366371,0.81186,0.425251,0.004296,0.16714,0.478179,dio_017u|dio_0bno|dio_0h67|dio_0ocv|dio_0qvt|dio_11vr|dio_1pxj|dio_1ull|dio_1vg2,-,dio_017u|dio_0bno|dio_0h67|dio_0ocv|dio_0qvt|dio_11vr|dio_1pxj|dio_1ull|dio_1vg2,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_5: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_7,raw_semantic_island,7,0,7,11,21,0.52381,0.995109,0.999506,0.366186,0.846641,0.391373,0.002329,0.16714,0.481434,dio_06q2|dio_09xu|dio_0bzr|dio_0u87|dio_0ui7|dio_13mn|dio_1bwy,-,dio_06q2|dio_09xu|dio_0bzr|dio_0u87|dio_0ui7|dio_13mn|dio_1bwy,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_7: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_17,raw_semantic_island,4,0,4,4,6,0.666667,0.993892,0.998888,0.359805,0.892112,0.338236,0.002036,0.16714,0.483452,dio_0b1z|dio_0bm2|dio_1wnr|dio_1wxr,-,dio_0b1z|dio_0bm2|dio_1wnr|dio_1wxr,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_17: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_15,raw_semantic_island,4,0,4,4,6,0.666667,0.990238,0.999263,0.359148,0.891381,0.338274,0.003254,0.16714,0.483474,dio_03bb|dio_1ah9|dio_1ekr|dio_1w53,-,dio_03bb|dio_1ah9|dio_1ekr|dio_1w53,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_15: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_6,raw_semantic_island,8,0,8,11,28,0.392857,0.992402,0.999929,0.34725,0.804195,0.403674,0.004613,0.16714,0.468137,dio_0oic|dio_0p55|dio_0q96|dio_1doh|dio_1jba|dio_1qt4|dio_1rl5|dio_1si6,-,dio_0oic|dio_0p55|dio_0q96|dio_1doh|dio_1jba|dio_1qt4|dio_1rl5|dio_1si6,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_6: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_10,raw_semantic_island,6,0,6,6,15,0.4,0.990251,0.998799,0.324588,0.80605,0.367401,0.005849,0.16714,0.45763,dio_07t9|dio_08e1|dio_0a0v|dio_0qsr|dio_19bg|dio_1jtk,-,dio_07t9|dio_08e1|dio_0a0v|dio_0qsr|dio_19bg|dio_1jtk,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_10: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_16,raw_semantic_island,4,0,4,3,6,0.5,0.989523,0.997391,0.324042,0.837905,0.335758,0.005238,0.16714,0.460724,dio_06v3|dio_0p4k|dio_1522|dio_1bnp,-,dio_06v3|dio_0p4k|dio_1522|dio_1bnp,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_16: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_14,raw_semantic_island,4,0,4,3,6,0.5,0.989202,0.990928,0.323984,0.83784,0.335111,0.005399,0.16714,0.460532,dio_01sj|dio_0cyg|dio_10j6|dio_1pen,-,dio_01sj|dio_0cyg|dio_10j6|dio_1pen,True,False,False,False,False,False,False,False,passive_raw_semantic_density,dio_semantic_island_14: rohe semantische Dichte ohne stabile Kernwirkung.
dio_semantic_island_24,isolated_trace,1,0,1,0,1,0.0,0.0,0.0,0.01777,0.48,0.192258,1.0,0.16714,0.523123,dio_00wl,-,dio_00wl,True,False,False,False,False,False,False,False,passive_fragmented_semantic_field,dio_semantic_island_24: fragmentiertes semantisches Feld; Naehe noch nicht gebunden.
dio_semantic_island_25,isolated_trace,1,0,1,0,1,0.0,0.0,0.0,0.01777,0.48,0.192258,1.0,0.16714,0.523123,dio_0892,-,dio_0892,True,False,False,False,False,False,False,False,passive_fragmented_semantic_field,dio_semantic_island_25: fragmentiertes semantisches Feld; Naehe noch nicht gebunden.
dio_semantic_island_26,isolated_trace,1,0,1,0,1,0.0,0.0,0.0,0.01777,0.48,0.192258,1.0,0.16714,0.523123,dio_0sf3,-,dio_0sf3,True,False,False,False,False,False,False,False,passive_fragmented_semantic_field,dio_semantic_island_26: fragmentiertes semantisches Feld; Naehe noch nicht gebunden.
dio_semantic_island_27,isolated_trace,1,0,1,0,1,0.0,0.0,0.0,0.01777,0.48,0.192258,1.0,0.16714,0.523123,dio_0uwf,-,dio_0uwf,True,False,False,False,False,False,False,False,passive_fragmented_semantic_field,dio_semantic_island_27: fragmentiertes semantisches Feld; Naehe noch nicht gebunden.
dio_semantic_island_28,isolated_trace,1,0,1,0,1,0.0,0.0,0.0,0.01777,0.48,0.192258,1.0,0.16714,0.523123,dio_0vqe,-,dio_0vqe,True,False,False,False,False,False,False,False,passive_fragmented_semantic_field,dio_semantic_island_28: fragmentiertes semantisches Feld; Naehe noch nicht gebunden.
dio_semantic_island_29,isolated_trace,1,0,1,0,1,0.0,0.0,0.0,0.01777,0.48,0.192258,1.0,0.16714,0.523123,dio_12b2,-,dio_12b2,True,False,False,False,False,False,False,False,passive_fragmented_semantic_field,dio_semantic_island_29: fragmentiertes semantisches Feld; Naehe noch nicht gebunden.
dio_semantic_island_30,isolated_trace,1,0,1,0,1,0.0,0.0,0.0,0.01777,0.48,0.192258,1.0,0.16714,0.523123,dio_1pj1,-,dio_1pj1,True,False,False,False,False,False,False,False,passive_fragmented_semantic_field,dio_semantic_island_30: fragmentiertes semantisches Feld; Naehe noch nicht gebunden.
