symbol_family,episode_count,source_count,candidate_loaded,candidate_passive_reife_state,dominant_action,dominant_neuro_tone,dominant_temporal_state,avg_sehen_form_flow,avg_hoeren_energy_tone,avg_fuehlen_mcm_coherence,avg_observation_learning_pressure,candidate_meaning_preservation_rate,candidate_stable_recurrence_rate,candidate_variant_capacity_rate,candidate_temporal_fragility,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,matrix_node_state,dio_matrix_node_sentence
dio_0x52,10,10,False,,WAIT,focus_tone,temporal_first_contact,0.079186,0.088115,0.975328,0.537822,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0x52: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1f9y,10,10,False,,WAIT,focus_tone,temporal_first_contact,0.844393,0.104484,0.970744,0.630552,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1f9y: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_06gy,8,8,False,,WAIT,focus_tone,temporal_first_contact,0.791219,0.043439,0.987837,0.629559,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_06gy: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_07t9,8,4,False,,WAIT,focus_tone,temporal_far_return,-0.538461,-0.387286,0.29156,0.402479,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_07t9: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0g9z,8,6,False,,WAIT,observation_tone,temporal_first_contact,-0.376937,-0.226021,-0.263286,0.24392,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0g9z: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0gmg,8,6,False,,WAIT,observation_tone,temporal_first_contact,0.142558,0.011754,-0.203291,0.238603,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0gmg: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0oic,8,4,False,,WAIT,focus_tone,temporal_far_return,-0.510597,0.000704,0.398714,0.423124,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0oic: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0wsp,8,6,False,,WAIT,focus_tone,temporal_first_contact,0.590781,0.341629,0.904344,0.576005,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0wsp: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1001,8,4,False,,WAIT,focus_tone,temporal_far_return,0.136685,-0.076167,0.378673,0.387982,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1001: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_19mp,8,6,False,,WAIT,focus_tone,temporal_first_contact,0.599739,-0.06922,0.380618,0.435101,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_19mp: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1bnp,8,6,False,,WAIT,observation_tone,temporal_first_contact,-0.232462,0.472862,-0.332401,0.201219,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1bnp: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1e7a,8,6,False,,WAIT,focus_tone,temporal_first_contact,0.613041,-0.110437,0.369078,0.433586,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1e7a: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1lcu,8,8,False,,WAIT,focus_tone,temporal_first_contact,0.618734,0.038456,0.389232,0.449998,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1lcu: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1o2b,8,6,False,,WAIT,focus_tone,temporal_first_contact,-0.035631,-0.154262,0.356806,0.371284,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1o2b: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_05ue,6,4,False,,WAIT,focus_tone,temporal_first_contact,-0.833864,-0.020591,0.994234,0.632901,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_05ue: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_093t,6,4,False,,WAIT,focus_tone,temporal_first_contact,0.516688,-0.271876,0.923874,0.573326,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_093t: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_095l,6,6,False,,WAIT,observation_tone,temporal_first_contact,-0.356896,-0.235448,-0.265926,0.241276,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_095l: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0b1z,6,4,False,,WAIT,focus_tone,temporal_first_contact,0.52862,-0.373612,0.895389,0.563976,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0b1z: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0ft4,6,4,False,,WAIT,observation_tone,temporal_first_contact,0.092482,-0.002378,-0.205212,0.224731,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0ft4: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0juh,6,4,False,,WAIT,observation_tone,temporal_first_contact,0.135226,-0.024398,-0.206831,0.236449,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0juh: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0ksa,6,4,False,,WAIT,focus_tone,temporal_first_contact,0.373485,-0.158787,0.95554,0.569847,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0ksa: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0mtm,6,4,False,,WAIT,focus_tone,temporal_first_contact,0.356422,-0.194426,0.94556,0.564436,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0mtm: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0t1p,6,6,False,,WAIT,focus_tone,temporal_first_contact,-0.34645,0.130072,0.36358,0.404474,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0t1p: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0t27,6,6,False,,WAIT,observation_tone,temporal_first_contact,0.14759,0.001444,-0.204893,0.238976,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0t27: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0u87,6,4,False,,WAIT,focus_tone,temporal_first_contact,0.620993,0.077241,0.378372,0.446765,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0u87: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0ycr,6,2,False,,WAIT,focus_tone,temporal_far_return,0.666443,-0.131725,0.363117,0.436523,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0ycr: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_108f,6,2,False,,WAIT,observation_tone,temporal_far_return,-0.281292,-0.222622,-0.262334,0.235185,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_108f: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_11ex,6,6,False,,WAIT,focus_tone,temporal_first_contact,0.733257,0.159929,0.95522,0.612418,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_11ex: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_11vr,6,6,False,,WAIT,observation_tone,temporal_first_contact,-0.009866,0.029378,-0.209747,0.220415,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_11vr: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_12dn,6,6,False,,WAIT,focus_tone,temporal_first_contact,-0.338285,0.142339,0.360145,0.402972,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_12dn: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1a3i,6,4,False,,WAIT,observation_tone,temporal_first_contact,-0.34324,-0.203742,-0.257048,0.241941,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1a3i: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1del,6,6,False,,WAIT,observation_tone,temporal_first_contact,-0.598812,0.385175,0.292151,0.410705,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1del: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1ekr,6,6,False,,WAIT,focus_tone,temporal_first_contact,-0.78718,-0.024856,0.99304,0.626514,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1ekr: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1mxa,6,6,False,,WAIT,observation_tone,temporal_first_contact,0.17328,0.115122,-0.232234,0.228904,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1mxa: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_005q,4,4,False,,WAIT,observation_tone,temporal_first_contact,-0.635666,0.394329,0.289588,0.41598,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_005q: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_00wl,4,2,False,,WAIT,focus_tone,temporal_far_return,-0.294169,0.029219,0.391819,0.413917,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_00wl: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_01sj,4,2,False,,WAIT,focus_tone,temporal_far_return,0.488463,0.344692,0.903486,0.558027,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_01sj: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_01w7,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.678428,0.167184,0.953189,0.604127,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_01w7: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_098w,4,2,False,,WAIT,focus_tone,temporal_far_return,-0.841084,-0.057174,0.983992,0.62898,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_098w: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0a0v,4,2,False,,WAIT,focus_tone,temporal_far_return,-0.489935,-0.335929,0.30594,0.403023,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0a0v: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0bm2,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.493555,-0.354921,0.900622,0.562064,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0bm2: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0gvf,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.380278,0.199721,0.944078,0.561604,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0gvf: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0gvt,4,2,False,,WAIT,observation_tone,temporal_far_return,-0.20738,0.408395,-0.31435,0.203895,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0gvt: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0h8k,4,2,False,,WAIT,focus_tone,temporal_far_return,-0.568099,-0.418448,0.282834,0.403473,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0h8k: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0jdy,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.44734,0.284552,0.920325,0.560271,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0jdy: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0jgl,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.620495,0.267033,0.925231,0.586585,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0jgl: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0k50,4,4,False,,WAIT,focus_tone,temporal_first_contact,-0.374429,0.106015,0.370316,0.410143,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0k50: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0kp3,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.106314,-0.045783,0.387181,0.3861,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0kp3: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0mod,4,2,False,,WAIT,focus_tone,temporal_far_return,0.668737,0.395875,0.889155,0.58032,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0mod: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0n61,4,2,False,,WAIT,focus_tone,temporal_far_return,0.489098,-0.09487,0.373436,0.418984,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0n61: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0o73,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.793195,0.122101,0.965812,0.623101,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0o73: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0oah,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.588737,-0.065915,0.381544,0.432888,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0oah: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0r5x,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.415852,0.263886,0.926112,0.558293,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0r5x: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0rwa,4,2,False,,WAIT,focus_tone,temporal_far_return,0.488103,0.411448,0.884794,0.550391,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0rwa: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0rwq,4,2,False,,WAIT,observation_tone,temporal_far_return,0.161585,0.131648,-0.236862,0.220478,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0rwq: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0t7r,4,2,False,,WAIT,focus_tone,temporal_far_return,0.676158,-0.018781,0.994741,0.617395,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0t7r: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0vqe,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.602352,-0.077573,0.378279,0.433763,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0vqe: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0w94,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.674907,0.140712,0.9606,0.60657,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0w94: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0wdq,4,2,False,,WAIT,focus_tone,temporal_far_return,0.60871,-0.10947,0.369348,0.431618,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0wdq: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0we7,4,2,False,,WAIT,observation_tone,temporal_far_return,0.153284,-0.011989,-0.203357,0.240743,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0we7: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0wnz,4,4,False,,WAIT,observation_tone,temporal_first_contact,-0.638219,0.362849,0.298403,0.41782,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0wnz: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0x0x,4,2,False,,WAIT,observation_tone,temporal_far_return,0.010828,-0.094003,-0.22632,0.20879,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0x0x: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0x86,4,4,False,,WAIT,observation_tone,temporal_first_contact,-0.197861,0.490788,-0.337421,0.19561,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0x86: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0xkp,4,4,False,,WAIT,observation_tone,temporal_first_contact,-0.328014,-0.207223,-0.258022,0.241032,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0xkp: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_0ye9,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.512115,-0.335873,0.905956,0.567198,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_0ye9: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_11bp,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.103052,-0.038047,0.389347,0.387665,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_11bp: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_11qj,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.607746,-0.058621,0.383586,0.435402,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_11qj: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1215,4,2,False,,WAIT,focus_tone,temporal_far_return,0.638352,0.370895,0.896149,0.579502,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1215: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_12b2,4,2,False,,WAIT,focus_tone,temporal_far_return,-0.785635,0.067284,0.98116,0.62526,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_12b2: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1378,4,2,False,,WAIT,observation_tone,temporal_far_return,0.158739,0.014452,-0.204958,0.241129,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1378: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_13di,4,2,False,,WAIT,focus_tone,temporal_far_return,0.822329,0.080917,0.977343,0.630061,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_13di: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_140n,4,4,False,,WAIT,focus_tone,temporal_first_contact,-0.05095,-0.176937,0.350457,0.370307,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_140n: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_168n,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.010911,-0.137711,0.361441,0.369324,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_168n: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_16qb,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.700501,0.197451,0.944714,0.603894,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_16qb: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_16ry,4,4,False,,WAIT,observation_tone,temporal_first_contact,0.04936,-0.020273,-0.205676,0.218855,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_16ry: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_17y9,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.307424,-0.180615,0.349428,0.403727,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_17y9: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_19uu,4,4,False,,WAIT,observation_tone,temporal_first_contact,0.169066,0.099393,-0.22783,0.227588,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_19uu: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1a1w,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.529428,0.321622,0.909946,0.570465,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1a1w: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1b5c,4,4,False,,WAIT,observation_tone,temporal_first_contact,-0.018637,-0.04606,-0.212896,0.212208,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1b5c: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1eas,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.46438,0.266145,0.92548,0.565092,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1eas: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1fbp,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.725666,0.179642,0.949701,0.608645,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1fbp: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1ffn,4,4,False,,WAIT,observation_tone,temporal_first_contact,-0.323787,0.466182,0.069468,0.316868,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1ffn: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1fo9,4,2,False,,WAIT,focus_tone,temporal_far_return,-0.350521,0.196568,0.344961,0.39963,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1fo9: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1hj5,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.145707,-0.043144,0.38792,0.392089,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1hj5: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1im7,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.292647,-0.170577,0.352239,0.403555,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1im7: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1jgc,4,4,False,,WAIT,focus_tone,temporal_first_contact,0.072139,0.05628,0.984241,0.540193,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1jgc: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
dio_1k9b,4,4,False,,WAIT,observation_tone,temporal_first_contact,0.162963,0.102875,-0.228805,0.226061,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,recurring_raw_semantic_trace,dio_1k9b: wiederkehrende rohe Syntaxspur im Bedeutungsraum.
